## [BeGaze]
## Converted from:	U:\eyedata\yamanaka_kawaeng-[9b81b4a9-f483-4988-a4da-c90e23d4d28c]\yamanaka_kawaeng-15-recording.idf
## Date:	13.11.2012 16:47:55
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	9205
## Reversed:	none
## [Run]
## Subject:	yamanaka_kawaeng (4)
## Description:	Run5
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info	Stimulus
8626331065	SMP	1	666.01	836.93	00:00:00:00		Fixation	yamanaka_kawaeng-15-recording.avi
8626363931	SMP	1	665.68	835.44	00:00:00:00		Fixation	yamanaka_kawaeng-15-recording.avi
8626401174	SMP	1	665.54	836.60	00:00:00:01		Fixation	yamanaka_kawaeng-15-recording.avi
8626432076	SMP	1	665.85	834.56	00:00:00:02		Fixation	yamanaka_kawaeng-15-recording.avi
8626463790	SMP	1	666.68	834.62	00:00:00:03		Blink	yamanaka_kawaeng-15-recording.avi
8626497467	SMP	1	666.23	834.20	00:00:00:04		Blink	yamanaka_kawaeng-15-recording.avi
8626530828	SMP	1	651.06	818.71	00:00:00:04		Blink	yamanaka_kawaeng-15-recording.avi
8626597662	SMP	1	0.00	0.00	00:00:00:06		Blink	yamanaka_kawaeng-15-recording.avi
8626630149	SMP	1	0.00	0.00	00:00:00:07		Blink	yamanaka_kawaeng-15-recording.avi
8626663332	SMP	1	1241.07	1952.89	00:00:00:08		Blink	yamanaka_kawaeng-15-recording.avi
8626696918	SMP	1	876.15	1150.02	00:00:00:08		Blink	yamanaka_kawaeng-15-recording.avi
8626729838	SMP	1	725.22	574.01	00:00:00:09		Blink	yamanaka_kawaeng-15-recording.avi
8626763816	SMP	1	727.66	576.39	00:00:00:10		Blink	yamanaka_kawaeng-15-recording.avi
8626796278	SMP	1	727.24	578.10	00:00:00:11		Blink	yamanaka_kawaeng-15-recording.avi
8626830047	SMP	1	727.90	580.63	00:00:00:11		Blink	yamanaka_kawaeng-15-recording.avi
8626863256	SMP	1	728.83	582.39	00:00:00:12		Fixation	yamanaka_kawaeng-15-recording.avi
8626896480	SMP	1	728.24	583.54	00:00:00:13		Fixation	yamanaka_kawaeng-15-recording.avi
8626929712	SMP	1	728.21	584.16	00:00:00:14		Fixation	yamanaka_kawaeng-15-recording.avi
8626962802	SMP	1	727.61	585.26	00:00:00:15		Fixation	yamanaka_kawaeng-15-recording.avi
8626996807	SMP	1	727.73	586.06	00:00:00:16		Fixation	yamanaka_kawaeng-15-recording.avi
8627029260	SMP	1	728.74	586.17	00:00:00:17		Fixation	yamanaka_kawaeng-15-recording.avi
8627063289	SMP	1	728.46	585.53	00:00:00:17		Fixation	yamanaka_kawaeng-15-recording.avi
8627095831	SMP	1	728.94	585.06	00:00:00:17		Fixation	yamanaka_kawaeng-15-recording.avi
8627129297	SMP	1	729.66	585.69	00:00:00:19		Fixation	yamanaka_kawaeng-15-recording.avi
8627163268	SMP	1	730.80	585.46	00:00:00:19		Fixation	yamanaka_kawaeng-15-recording.avi
8627196240	SMP	1	731.02	586.07	00:00:00:20		Fixation	yamanaka_kawaeng-15-recording.avi
8627229780	SMP	1	731.21	586.64	00:00:00:21		Fixation	yamanaka_kawaeng-15-recording.avi
8627262678	SMP	1	731.07	586.72	00:00:00:22		Fixation	yamanaka_kawaeng-15-recording.avi
8627295627	SMP	1	730.55	585.82	00:00:00:23		Fixation	yamanaka_kawaeng-15-recording.avi
8627329392	SMP	1	730.88	588.34	00:00:00:23		Fixation	yamanaka_kawaeng-15-recording.avi
8627362363	SMP	1	731.35	587.96	00:00:01:00		Fixation	yamanaka_kawaeng-15-recording.avi
8627395396	SMP	1	730.02	589.83	00:00:01:01		Fixation	yamanaka_kawaeng-15-recording.avi
8627428749	SMP	1	730.72	590.22	00:00:01:02		Fixation	yamanaka_kawaeng-15-recording.avi
8627461990	SMP	1	729.73	591.59	00:00:01:03		Fixation	yamanaka_kawaeng-15-recording.avi
8627495175	SMP	1	728.87	591.78	00:00:01:04		Fixation	yamanaka_kawaeng-15-recording.avi
8627528528	SMP	1	729.22	592.19	00:00:01:04		Fixation	yamanaka_kawaeng-15-recording.avi
8627562031	SMP	1	729.55	592.59	00:00:01:05		Fixation	yamanaka_kawaeng-15-recording.avi
8627595347	SMP	1	731.01	591.51	00:00:01:06		Fixation	yamanaka_kawaeng-15-recording.avi
8627628362	SMP	1	730.73	591.90	00:00:01:07		Fixation	yamanaka_kawaeng-15-recording.avi
8627661462	SMP	1	732.08	592.53	00:00:01:07		Fixation	yamanaka_kawaeng-15-recording.avi
8627695248	SMP	1	732.11	592.02	00:00:01:08		Fixation	yamanaka_kawaeng-15-recording.avi
8627728077	SMP	1	732.94	593.09	00:00:01:09		Fixation	yamanaka_kawaeng-15-recording.avi
8627761990	SMP	1	733.87	592.12	00:00:01:10		Fixation	yamanaka_kawaeng-15-recording.avi
8627794792	SMP	1	734.12	592.33	00:00:01:11		Fixation	yamanaka_kawaeng-15-recording.avi
8627828319	SMP	1	735.32	591.34	00:00:01:12		Fixation	yamanaka_kawaeng-15-recording.avi
8627861913	SMP	1	736.03	590.86	00:00:01:13		Fixation	yamanaka_kawaeng-15-recording.avi
8627894609	SMP	1	736.05	592.11	00:00:01:13		Fixation	yamanaka_kawaeng-15-recording.avi
8627927686	SMP	1	736.49	591.66	00:00:01:13		Fixation	yamanaka_kawaeng-15-recording.avi
8627961165	SMP	1	737.88	591.43	00:00:01:14		Fixation	yamanaka_kawaeng-15-recording.avi
8627996515	SMP	1	737.91	590.72	00:00:01:15		Fixation	yamanaka_kawaeng-15-recording.avi
8628062294	SMP	1	739.66	589.07	00:00:01:17		Fixation	yamanaka_kawaeng-15-recording.avi
8628094275	SMP	1	741.45	590.24	00:00:01:18		Fixation	yamanaka_kawaeng-15-recording.avi
8628128047	SMP	1	740.01	591.00	00:00:01:19		Fixation	yamanaka_kawaeng-15-recording.avi
8628161416	SMP	1	740.86	590.64	00:00:01:19		Fixation	yamanaka_kawaeng-15-recording.avi
8628194424	SMP	1	739.86	591.13	00:00:01:20		Fixation	yamanaka_kawaeng-15-recording.avi
8628227432	SMP	1	739.22	591.96	00:00:01:21		Fixation	yamanaka_kawaeng-15-recording.avi
8628260496	SMP	1	860.72	668.48	00:00:01:22		Saccade	yamanaka_kawaeng-15-recording.avi
8628293892	SMP	1	1032.27	736.66	00:00:01:23		Saccade	yamanaka_kawaeng-15-recording.avi
8628327235	SMP	1	1015.44	737.24	00:00:02:00		Fixation	yamanaka_kawaeng-15-recording.avi
8628360327	SMP	1	1015.64	733.49	00:00:02:00		Fixation	yamanaka_kawaeng-15-recording.avi
8628393850	SMP	1	1016.66	728.83	00:00:02:01		Fixation	yamanaka_kawaeng-15-recording.avi
8628426873	SMP	1	1020.53	720.45	00:00:02:02		Fixation	yamanaka_kawaeng-15-recording.avi
