## [BeGaze]
## Converted from:	D:\Recorded Data\tanaka_kawaeng-[137678e8-e757-4853-8202-7842510bc545]\tanaka_kawaeng-19-recording.idf
## Date:	13.11.2012 16:47:55
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	12698
## Reversed:	none
## [Run]
## Subject:	tanaka_kawaeng (3)
## Description:	Run004
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info	Stimulus
10454389343	SMP	1	620.51	331.30	00:00:00:00		Fixation	tanaka_kawaeng-19-recording.avi
10454422412	SMP	1	620.31	329.15	00:00:00:01		Fixation	tanaka_kawaeng-19-recording.avi
10454457542	SMP	1	619.26	331.66	00:00:00:01		Fixation	tanaka_kawaeng-19-recording.avi
10454489035	SMP	1	620.00	338.28	00:00:00:02		Blink	tanaka_kawaeng-19-recording.avi
10454523889	SMP	1	621.87	340.29	00:00:00:03		Blink	tanaka_kawaeng-19-recording.avi
10454555146	SMP	1	624.27	339.96	00:00:00:04		Blink	tanaka_kawaeng-19-recording.avi
10454621200	SMP	1	0.00	0.00	00:00:00:05		Blink	tanaka_kawaeng-19-recording.avi
10454654313	SMP	1	0.00	0.00	00:00:00:06		Blink	tanaka_kawaeng-19-recording.avi
10454687626	SMP	1	0.00	0.00	00:00:00:07		Blink	tanaka_kawaeng-19-recording.avi
10454721153	SMP	1	0.00	0.00	00:00:00:08		Blink	tanaka_kawaeng-19-recording.avi
10454754665	SMP	1	0.00	0.00	00:00:00:09		Blink	tanaka_kawaeng-19-recording.avi
10454788497	SMP	1	0.00	0.00	00:00:00:10		Blink	tanaka_kawaeng-19-recording.avi
10454820728	SMP	1	0.00	0.00	00:00:00:10		Blink	tanaka_kawaeng-19-recording.avi
10454854033	SMP	1	0.00	0.00	00:00:00:11		Blink	tanaka_kawaeng-19-recording.avi
10454888040	SMP	1	0.00	0.00	00:00:00:12		Blink	tanaka_kawaeng-19-recording.avi
10454921196	SMP	1	0.00	0.00	00:00:00:12		Blink	tanaka_kawaeng-19-recording.avi
10454954417	SMP	1	0.00	0.00	00:00:00:13		Blink	tanaka_kawaeng-19-recording.avi
10454987109	SMP	1	291.28	1647.23	00:00:00:14		Blink	tanaka_kawaeng-19-recording.avi
10455020684	SMP	1	425.18	689.83	00:00:00:15		Blink	tanaka_kawaeng-19-recording.avi
10455054422	SMP	1	435.24	678.43	00:00:00:15		Blink	tanaka_kawaeng-19-recording.avi
10455088037	SMP	1	451.45	646.73	00:00:00:16		Blink	tanaka_kawaeng-19-recording.avi
10455120335	SMP	1	471.57	621.06	00:00:00:17		Blink	tanaka_kawaeng-19-recording.avi
10455153997	SMP	1	488.97	610.25	00:00:00:18		Saccade	tanaka_kawaeng-19-recording.avi
10455186661	SMP	1	509.30	603.60	00:00:00:19		Saccade	tanaka_kawaeng-19-recording.avi
10455220096	SMP	1	526.05	596.27	00:00:00:20		Fixation	tanaka_kawaeng-19-recording.avi
10455253813	SMP	1	543.15	596.57	00:00:00:21		Fixation	tanaka_kawaeng-19-recording.avi
10455286724	SMP	1	559.34	594.67	00:00:00:22		Fixation	tanaka_kawaeng-19-recording.avi
10455319949	SMP	1	571.93	589.59	00:00:00:22		Fixation	tanaka_kawaeng-19-recording.avi
10455353184	SMP	1	576.63	588.97	00:00:00:23		Fixation	tanaka_kawaeng-19-recording.avi
10455386208	SMP	1	576.94	584.76	00:00:01:00		Fixation	tanaka_kawaeng-19-recording.avi
10455420314	SMP	1	573.30	577.34	00:00:01:00		Fixation	tanaka_kawaeng-19-recording.avi
10455452833	SMP	1	567.27	575.79	00:00:01:01		Saccade	tanaka_kawaeng-19-recording.avi
10455486263	SMP	1	558.75	572.69	00:00:01:02		Saccade	tanaka_kawaeng-19-recording.avi
10455519836	SMP	1	557.63	567.26	00:00:01:03		Fixation	tanaka_kawaeng-19-recording.avi
10455552937	SMP	1	557.01	562.73	00:00:01:03		Fixation	tanaka_kawaeng-19-recording.avi
10455586283	SMP	1	561.61	557.98	00:00:01:04		Fixation	tanaka_kawaeng-19-recording.avi
10455619837	SMP	1	575.18	558.34	00:00:01:05		Fixation	tanaka_kawaeng-19-recording.avi
10455653446	SMP	1	594.50	560.21	00:00:01:06		Fixation	tanaka_kawaeng-19-recording.avi
10455686536	SMP	1	615.14	560.94	00:00:01:07		Fixation	tanaka_kawaeng-19-recording.avi
10455719220	SMP	1	631.52	560.17	00:00:01:08		Fixation	tanaka_kawaeng-19-recording.avi
10455752581	SMP	1	644.55	559.29	00:00:01:08		Fixation	tanaka_kawaeng-19-recording.avi
10455786311	SMP	1	643.86	558.20	00:00:01:09		Saccade	tanaka_kawaeng-19-recording.avi
10455819132	SMP	1	484.30	561.64	00:00:01:10		Saccade	tanaka_kawaeng-19-recording.avi
10455852330	SMP	1	497.40	563.01	00:00:01:11		Saccade	tanaka_kawaeng-19-recording.avi
10455885532	SMP	1	512.94	562.14	00:00:01:11		Fixation	tanaka_kawaeng-19-recording.avi
10455919369	SMP	1	524.66	561.04	00:00:01:12		Fixation	tanaka_kawaeng-19-recording.avi
10455952182	SMP	1	536.01	561.11	00:00:01:13		Fixation	tanaka_kawaeng-19-recording.avi
10455985362	SMP	1	543.64	566.24	00:00:01:14		Fixation	tanaka_kawaeng-19-recording.avi
10456018882	SMP	1	550.67	570.64	00:00:01:15		Fixation	tanaka_kawaeng-19-recording.avi
10456052807	SMP	1	557.96	571.08	00:00:01:16		Saccade	tanaka_kawaeng-19-recording.avi
10456085914	SMP	1	517.20	579.08	00:00:01:17		Saccade	tanaka_kawaeng-19-recording.avi
10456118544	SMP	1	524.91	577.53	00:00:01:17		Fixation	tanaka_kawaeng-19-recording.avi
10456151789	SMP	1	534.47	573.30	00:00:01:18		Fixation	tanaka_kawaeng-19-recording.avi
10456185180	SMP	1	544.79	571.63	00:00:01:19		Fixation	tanaka_kawaeng-19-recording.avi
10456218435	SMP	1	551.16	574.05	00:00:01:20		Fixation	tanaka_kawaeng-19-recording.avi
10456251487	SMP	1	556.46	575.44	00:00:01:20		Fixation	tanaka_kawaeng-19-recording.avi
10456285202	SMP	1	558.33	580.44	00:00:01:21		Fixation	tanaka_kawaeng-19-recording.avi
10456318467	SMP	1	564.43	583.74	00:00:01:22		Saccade	tanaka_kawaeng-19-recording.avi
10456351851	SMP	1	582.11	589.14	00:00:01:23		Saccade	tanaka_kawaeng-19-recording.avi
10456384672	SMP	1	584.20	599.87	00:00:01:23		Fixation	tanaka_kawaeng-19-recording.avi
10456418356	SMP	1	584.36	602.79	00:00:02:01		Fixation	tanaka_kawaeng-19-recording.avi
10456451749	SMP	1	583.39	603.57	00:00:02:02		Saccade	tanaka_kawaeng-19-recording.avi
10456484529	SMP	1	582.97	612.10	00:00:02:02		Saccade	tanaka_kawaeng-19-recording.avi
10456517720	SMP	1	582.52	618.74	00:00:02:03		Fixation	tanaka_kawaeng-19-recording.avi
10456551026	SMP	1	584.56	618.92	00:00:02:04		Fixation	tanaka_kawaeng-19-recording.avi
10456584237	SMP	1	585.76	616.00	00:00:02:04		Fixation	tanaka_kawaeng-19-recording.avi
10456617582	SMP	1	588.48	608.51	00:00:02:05		Saccade	tanaka_kawaeng-19-recording.avi
10456650993	SMP	1	589.58	604.84	00:00:02:06		Saccade	tanaka_kawaeng-19-recording.avi
10456684882	SMP	1	597.93	607.75	00:00:02:07		Saccade	tanaka_kawaeng-19-recording.avi
10456717264	SMP	1	602.54	607.74	00:00:02:07		Fixation	tanaka_kawaeng-19-recording.avi
10456750896	SMP	1	607.34	603.67	00:00:02:08		Fixation	tanaka_kawaeng-19-recording.avi
10456784191	SMP	1	609.25	598.55	00:00:02:09		Fixation	tanaka_kawaeng-19-recording.avi
10456817193	SMP	1	613.05	595.19	00:00:02:10		Saccade	tanaka_kawaeng-19-recording.avi
10456850671	SMP	1	636.51	593.16	00:00:02:11		Saccade	tanaka_kawaeng-19-recording.avi
10456884092	SMP	1	648.77	590.07	00:00:02:12		Fixation	tanaka_kawaeng-19-recording.avi
10456917487	SMP	1	651.54	587.16	00:00:02:12		Fixation	tanaka_kawaeng-19-recording.avi
10456950244	SMP	1	648.39	584.98	00:00:02:13		Fixation	tanaka_kawaeng-19-recording.avi
10456984183	SMP	1	641.60	585.16	00:00:02:14		Fixation	tanaka_kawaeng-19-recording.avi
10457016933	SMP	1	631.23	587.86	00:00:02:15		Fixation	tanaka_kawaeng-19-recording.avi
10457050265	SMP	1	618.70	587.76	00:00:02:16		Fixation	tanaka_kawaeng-19-recording.avi
10457084124	SMP	1	608.73	586.30	00:00:02:16		Fixation	tanaka_kawaeng-19-recording.avi
10457116599	SMP	1	601.65	585.86	00:00:02:17		Saccade	tanaka_kawaeng-19-recording.avi
10457149986	SMP	1	631.41	587.19	00:00:02:18		Saccade	tanaka_kawaeng-19-recording.avi
10457183656	SMP	1	627.80	584.94	00:00:02:19		Fixation	tanaka_kawaeng-19-recording.avi
10457217082	SMP	1	621.33	582.98	00:00:02:19		Fixation	tanaka_kawaeng-19-recording.avi
10457250310	SMP	1	614.96	581.46	00:00:02:20		Fixation	tanaka_kawaeng-19-recording.avi
10457283311	SMP	1	608.44	580.54	00:00:02:21		Fixation	tanaka_kawaeng-19-recording.avi
10457316185	SMP	1	603.89	583.68	00:00:02:22		Fixation	tanaka_kawaeng-19-recording.avi
10457350331	SMP	1	605.94	586.18	00:00:02:23		Fixation	tanaka_kawaeng-19-recording.avi
10457382959	SMP	1	614.86	587.25	00:00:03:00		Saccade	tanaka_kawaeng-19-recording.avi
10457416237	SMP	1	626.11	587.06	00:00:03:00		Saccade	tanaka_kawaeng-19-recording.avi
10457449522	SMP	1	630.92	589.47	00:00:03:01		Fixation	tanaka_kawaeng-19-recording.avi
10457485205	SMP	1	630.73	593.69	00:00:03:02		Fixation	tanaka_kawaeng-19-recording.avi
10457520968	SMP	1	627.06	595.00	00:00:03:02		Fixation	tanaka_kawaeng-19-recording.avi
10457550959	SMP	1	620.50	596.85	00:00:03:02		Saccade	tanaka_kawaeng-19-recording.avi
10457582789	SMP	1	638.51	595.09	00:00:03:04		Saccade	tanaka_kawaeng-19-recording.avi
10457616798	SMP	1	627.55	596.98	00:00:03:05		Saccade	tanaka_kawaeng-19-recording.avi
10457652318	SMP	1	620.86	601.84	00:00:03:06		Fixation	tanaka_kawaeng-19-recording.avi
10457682883	SMP	1	618.69	603.44	00:00:03:07		Fixation	tanaka_kawaeng-19-recording.avi
10457715806	SMP	1	614.53	605.59	00:00:03:08		Fixation	tanaka_kawaeng-19-recording.avi
10457749922	SMP	1	612.18	609.49	00:00:03:08		Fixation	tanaka_kawaeng-19-recording.avi
10457783058	SMP	1	613.01	612.05	00:00:03:09		Fixation	tanaka_kawaeng-19-recording.avi
10457817225	SMP	1	609.76	611.53	00:00:03:10		Saccade	tanaka_kawaeng-19-recording.avi
10457851617	SMP	1	579.43	627.53	00:00:03:11		Saccade	tanaka_kawaeng-19-recording.avi
10457915340	SMP	1	574.87	626.96	00:00:03:12		Saccade	tanaka_kawaeng-19-recording.avi
10457948636	SMP	1	573.51	620.72	00:00:03:13		Fixation	tanaka_kawaeng-19-recording.avi
10457981757	SMP	1	572.71	617.79	00:00:03:14		Fixation	tanaka_kawaeng-19-recording.avi
10458015232	SMP	1	569.41	616.32	00:00:03:15		Fixation	tanaka_kawaeng-19-recording.avi
10458048836	SMP	1	564.64	617.69	00:00:03:15		Saccade	tanaka_kawaeng-19-recording.avi
10458081756	SMP	1	539.03	618.97	00:00:03:16		Saccade	tanaka_kawaeng-19-recording.avi
10458115210	SMP	1	542.81	607.73	00:00:03:17		Fixation	tanaka_kawaeng-19-recording.avi
10458148340	SMP	1	549.10	598.46	00:00:03:18		Fixation	tanaka_kawaeng-19-recording.avi
