## [BeGaze]
## Converted from:	D:\Recorded Data\tanaka_kawaeng-[137678e8-e757-4853-8202-7842510bc545]\tanaka_kawaeng-18-recording.idf
## Date:	13.11.2012 16:47:55
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	10564
## Reversed:	none
## [Run]
## Subject:	tanaka_kawaeng (2)
## Description:	Run003
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info	Stimulus
10036416418	SMP	1	689.42	587.13	00:00:00:00		Saccade	tanaka_kawaeng-18-recording.avi
10036447935	SMP	1	694.15	592.62	00:00:00:01		Saccade	tanaka_kawaeng-18-recording.avi
10036481721	SMP	1	696.90	599.28	00:00:00:02		Fixation	tanaka_kawaeng-18-recording.avi
10036514746	SMP	1	698.00	605.20	00:00:00:03		Fixation	tanaka_kawaeng-18-recording.avi
10036547868	SMP	1	698.68	607.03	00:00:00:04		Blink	tanaka_kawaeng-18-recording.avi
10036582338	SMP	1	701.09	610.20	00:00:00:05		Blink	tanaka_kawaeng-18-recording.avi
10036615843	SMP	1	704.68	614.15	00:00:00:05		Blink	tanaka_kawaeng-18-recording.avi
10036680797	SMP	1	961.83	3344.36	00:00:00:07		Blink	tanaka_kawaeng-18-recording.avi
10036714179	SMP	1	0.00	0.00	00:00:00:08		Blink	tanaka_kawaeng-18-recording.avi
10036747541	SMP	1	0.00	0.00	00:00:00:09		Blink	tanaka_kawaeng-18-recording.avi
10036780702	SMP	1	0.00	0.00	00:00:00:09		Blink	tanaka_kawaeng-18-recording.avi
