## [BeGaze]
## Converted from:	D:\Recorded Data\tanaka_kawaeng-[137678e8-e757-4853-8202-7842510bc545]\tanaka_kawaeng-20-recording.idf
## Date:	13.11.2012 16:47:55
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	8584
## Reversed:	none
## [Run]
## Subject:	tanaka_kawaeng (4)
## Description:	Run005
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info	Stimulus
11183389569	SMP	1	577.34	614.31	00:00:00:00		Fixation	tanaka_kawaeng-20-recording.avi
11183421717	SMP	1	581.80	617.09	00:00:00:01		Fixation	tanaka_kawaeng-20-recording.avi
11183456630	SMP	1	585.67	626.78	00:00:00:02		Fixation	tanaka_kawaeng-20-recording.avi
11183488368	SMP	1	588.35	638.06	00:00:00:03		Fixation	tanaka_kawaeng-20-recording.avi
11183521152	SMP	1	592.03	651.58	00:00:00:04		Fixation	tanaka_kawaeng-20-recording.avi
11183554234	SMP	1	598.40	663.36	00:00:00:04		Blink	tanaka_kawaeng-20-recording.avi
11183587889	SMP	1	603.93	669.44	00:00:00:05		Blink	tanaka_kawaeng-20-recording.avi
11183620820	SMP	1	604.98	675.21	00:00:00:06		Blink	tanaka_kawaeng-20-recording.avi
11183654053	SMP	1	645.01	677.15	00:00:00:06		Blink	tanaka_kawaeng-20-recording.avi
11183687320	SMP	1	0.00	0.00	00:00:00:07		Blink	tanaka_kawaeng-20-recording.avi
11183720701	SMP	1	856.74	964.23	00:00:00:08		Blink	tanaka_kawaeng-20-recording.avi
11183754096	SMP	1	0.00	0.00	00:00:00:09		Blink	tanaka_kawaeng-20-recording.avi
11183787265	SMP	1	0.00	0.00	00:00:00:10		Blink	tanaka_kawaeng-20-recording.avi
11183820290	SMP	1	977.75	1122.23	00:00:00:10		Blink	tanaka_kawaeng-20-recording.avi
11183854042	SMP	1	-202.94	1582.00	00:00:00:12		Blink	tanaka_kawaeng-20-recording.avi
11183887330	SMP	1	-155.54	1918.58	00:00:00:12		Blink	tanaka_kawaeng-20-recording.avi
11183920277	SMP	1	461.54	665.86	00:00:00:13		Blink	tanaka_kawaeng-20-recording.avi
11183954225	SMP	1	433.43	678.58	00:00:00:14		Blink	tanaka_kawaeng-20-recording.avi
11183987045	SMP	1	463.04	667.48	00:00:00:15		Blink	tanaka_kawaeng-20-recording.avi
11184021966	SMP	1	493.22	656.58	00:00:00:16		Blink	tanaka_kawaeng-20-recording.avi
11184053388	SMP	1	523.20	645.95	00:00:00:16		Fixation	tanaka_kawaeng-20-recording.avi
11184086579	SMP	1	555.61	640.62	00:00:00:17		Fixation	tanaka_kawaeng-20-recording.avi
11184119936	SMP	1	585.36	641.65	00:00:00:18		Fixation	tanaka_kawaeng-20-recording.avi
11184154004	SMP	1	589.38	649.28	00:00:00:18		Saccade	tanaka_kawaeng-20-recording.avi
11184186251	SMP	1	470.69	662.79	00:00:00:19		Saccade	tanaka_kawaeng-20-recording.avi
11184220226	SMP	1	500.18	664.70	00:00:00:20		Saccade	tanaka_kawaeng-20-recording.avi
11184253087	SMP	1	528.61	668.61	00:00:00:21		Fixation	tanaka_kawaeng-20-recording.avi
11184286152	SMP	1	549.82	678.74	00:00:00:22		Fixation	tanaka_kawaeng-20-recording.avi
11184319501	SMP	1	566.01	679.00	00:00:00:23		Fixation	tanaka_kawaeng-20-recording.avi
11184352767	SMP	1	582.55	670.01	00:00:01:00		Fixation	tanaka_kawaeng-20-recording.avi
11184386667	SMP	1	594.73	658.95	00:00:01:00		Fixation	tanaka_kawaeng-20-recording.avi
11184419387	SMP	1	598.82	648.94	00:00:01:01		Fixation	tanaka_kawaeng-20-recording.avi
11184453095	SMP	1	629.58	637.30	00:00:01:02		Saccade	tanaka_kawaeng-20-recording.avi
11184485812	SMP	1	829.80	631.20	00:00:01:02		Saccade	tanaka_kawaeng-20-recording.avi
11184519099	SMP	1	830.08	616.90	00:00:01:03		Fixation	tanaka_kawaeng-20-recording.avi
11184554327	SMP	1	825.85	611.18	00:00:01:04		Fixation	tanaka_kawaeng-20-recording.avi
11184587392	SMP	1	819.02	611.12	00:00:01:05		Fixation	tanaka_kawaeng-20-recording.avi
11184619090	SMP	1	812.76	605.42	00:00:01:06		Fixation	tanaka_kawaeng-20-recording.avi
11184652903	SMP	1	805.76	598.54	00:00:01:06		Fixation	tanaka_kawaeng-20-recording.avi
11184685930	SMP	1	800.68	597.73	00:00:01:07		Fixation	tanaka_kawaeng-20-recording.avi
11184719301	SMP	1	797.51	599.83	00:00:01:08		Fixation	tanaka_kawaeng-20-recording.avi
11184752293	SMP	1	794.82	607.00	00:00:01:09		Fixation	tanaka_kawaeng-20-recording.avi
11184785953	SMP	1	792.97	615.50	00:00:01:10		Fixation	tanaka_kawaeng-20-recording.avi
11184819606	SMP	1	786.40	629.89	00:00:01:11		Saccade	tanaka_kawaeng-20-recording.avi
11184852278	SMP	1	782.47	649.30	00:00:01:11		Saccade	tanaka_kawaeng-20-recording.avi
11184885234	SMP	1	778.24	668.53	00:00:01:12		Fixation	tanaka_kawaeng-20-recording.avi
11184918801	SMP	1	773.39	677.17	00:00:01:13		Fixation	tanaka_kawaeng-20-recording.avi
11184951759	SMP	1	772.11	674.43	00:00:01:14		Saccade	tanaka_kawaeng-20-recording.avi
11184985311	SMP	1	772.50	657.98	00:00:01:14		Saccade	tanaka_kawaeng-20-recording.avi
11185018839	SMP	1	774.11	647.69	00:00:01:15		Saccade	tanaka_kawaeng-20-recording.avi
11185052316	SMP	1	773.15	639.19	00:00:01:16		Fixation	tanaka_kawaeng-20-recording.avi
11185085248	SMP	1	772.28	636.97	00:00:01:17		Fixation	tanaka_kawaeng-20-recording.avi
11185118206	SMP	1	769.55	632.95	00:00:01:17		Fixation	tanaka_kawaeng-20-recording.avi
11185151383	SMP	1	766.18	632.55	00:00:01:19		Fixation	tanaka_kawaeng-20-recording.avi
11185184782	SMP	1	759.75	631.96	00:00:01:20		Saccade	tanaka_kawaeng-20-recording.avi
11185218810	SMP	1	753.47	629.93	00:00:01:20		Saccade	tanaka_kawaeng-20-recording.avi
11185251252	SMP	1	752.35	627.84	00:00:01:21		Fixation	tanaka_kawaeng-20-recording.avi
11185285354	SMP	1	753.32	627.00	00:00:01:22		Fixation	tanaka_kawaeng-20-recording.avi
11185318588	SMP	1	775.63	612.73	00:00:01:22		Fixation	tanaka_kawaeng-20-recording.avi
