## [BeGaze]
## Converted from:	U:\eyedata\sato_kawaeng-[2f692853-b3f3-4a2f-9d34-88fa181448ca]\sato_kawaeng-8-recording.idf
## Date:	13.11.2012 16:47:55
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	10218
## Reversed:	none
## [Run]
## Subject:	sato_kawaeng (7)
## Description:	Run8
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info	Stimulus
4338754855	SMP	1	643.19	572.22	00:00:00:01		Saccade	sato_kawaeng-8-recording.avi
4338787728	SMP	1	645.24	579.62	00:00:00:02		Saccade	sato_kawaeng-8-recording.avi
4338821796	SMP	1	647.92	583.33	00:00:00:02		Fixation	sato_kawaeng-8-recording.avi
4338855738	SMP	1	651.32	598.08	00:00:00:03		Fixation	sato_kawaeng-8-recording.avi
4338891307	SMP	1	652.85	606.86	00:00:00:04		Fixation	sato_kawaeng-8-recording.avi
4338954507	SMP	1	648.42	628.47	00:00:00:06		Saccade	sato_kawaeng-8-recording.avi
4338989536	SMP	1	643.92	634.64	00:00:00:07		Saccade	sato_kawaeng-8-recording.avi
4339020630	SMP	1	567.69	743.62	00:00:00:07		Saccade	sato_kawaeng-8-recording.avi
4339054123	SMP	1	564.27	775.67	00:00:00:08		Fixation	sato_kawaeng-8-recording.avi
4339087584	SMP	1	571.24	781.72	00:00:00:09		Fixation	sato_kawaeng-8-recording.avi
4339120478	SMP	1	582.44	788.09	00:00:00:10		Fixation	sato_kawaeng-8-recording.avi
4339154010	SMP	1	596.38	793.90	00:00:00:11		Fixation	sato_kawaeng-8-recording.avi
4339187305	SMP	1	611.25	793.59	00:00:00:12		Fixation	sato_kawaeng-8-recording.avi
4339220915	SMP	1	680.96	807.97	00:00:00:12		Saccade	sato_kawaeng-8-recording.avi
4339253474	SMP	1	771.80	824.73	00:00:00:13		Saccade	sato_kawaeng-8-recording.avi
4339287105	SMP	1	763.33	816.95	00:00:00:14		Fixation	sato_kawaeng-8-recording.avi
4339320089	SMP	1	755.94	825.01	00:00:00:15		Fixation	sato_kawaeng-8-recording.avi
4339353622	SMP	1	751.76	833.82	00:00:00:15		Fixation	sato_kawaeng-8-recording.avi
4339386782	SMP	1	748.47	839.53	00:00:00:16		Fixation	sato_kawaeng-8-recording.avi
4339420269	SMP	1	740.51	840.39	00:00:00:17		Saccade	sato_kawaeng-8-recording.avi
4339453313	SMP	1	728.55	843.90	00:00:00:17		Saccade	sato_kawaeng-8-recording.avi
4339487311	SMP	1	718.11	847.37	00:00:00:19		Saccade	sato_kawaeng-8-recording.avi
4339521363	SMP	1	705.50	849.24	00:00:00:19		Saccade	sato_kawaeng-8-recording.avi
4339553391	SMP	1	700.62	847.07	00:00:00:20		Saccade	sato_kawaeng-8-recording.avi
4339586761	SMP	1	625.27	829.20	00:00:00:21		Saccade	sato_kawaeng-8-recording.avi
4339619970	SMP	1	557.30	808.26	00:00:00:22		Saccade	sato_kawaeng-8-recording.avi
4339655240	SMP	1	561.49	782.73	00:00:00:23		Fixation	sato_kawaeng-8-recording.avi
4339686982	SMP	1	565.09	766.92	00:00:00:23		Fixation	sato_kawaeng-8-recording.avi
4339719694	SMP	1	571.32	753.58	00:00:01:00		Fixation	sato_kawaeng-8-recording.avi
4339753188	SMP	1	581.22	739.81	00:00:01:01		Fixation	sato_kawaeng-8-recording.avi
4339786349	SMP	1	588.68	727.93	00:00:01:02		Saccade	sato_kawaeng-8-recording.avi
4339819523	SMP	1	564.66	727.89	00:00:01:03		Saccade	sato_kawaeng-8-recording.avi
