## [BeGaze]
## Converted from:	\\disk001\impdatadoc\eyedata\sakano-[e620a92a-c611-4159-b118-5cb009910cea]\sakano-4-recording.idf
## Date:	13.11.2012 16:47:55
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	9033
## Reversed:	none
## [Run]
## Subject:	sakano (3)
## Description:	Run4
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info	Stimulus
1924381216	SMP	1	680.44	499.22	00:00:00:00		Fixation	sakano-4-recording.avi
1924413684	SMP	1	678.12	496.60	00:00:00:01		Fixation	sakano-4-recording.avi
1924446410	SMP	1	676.79	496.89	00:00:00:02		Fixation	sakano-4-recording.avi
1924479977	SMP	1	675.70	497.67	00:00:00:02		Fixation	sakano-4-recording.avi
1924513190	SMP	1	676.32	499.23	00:00:00:03		Fixation	sakano-4-recording.avi
1924546637	SMP	1	675.49	501.65	00:00:00:04		Fixation	sakano-4-recording.avi
1924579593	SMP	1	695.15	508.59	00:00:00:05		Fixation	sakano-4-recording.avi
1924613223	SMP	1	711.51	525.12	00:00:00:05		Saccade	sakano-4-recording.avi
1924646122	SMP	1	741.97	550.72	00:00:00:06		Saccade	sakano-4-recording.avi
1924679279	SMP	1	769.71	557.63	00:00:00:07		Saccade	sakano-4-recording.avi
1924712811	SMP	1	773.06	552.37	00:00:00:08		Fixation	sakano-4-recording.avi
1924745845	SMP	1	774.70	550.50	00:00:00:09		Fixation	sakano-4-recording.avi
1924779280	SMP	1	775.81	551.04	00:00:00:10		Fixation	sakano-4-recording.avi
1924812823	SMP	1	773.54	553.62	00:00:00:11		Fixation	sakano-4-recording.avi
1924846098	SMP	1	771.39	554.06	00:00:00:11		Fixation	sakano-4-recording.avi
1924878926	SMP	1	770.36	558.80	00:00:00:12		Fixation	sakano-4-recording.avi
1924912546	SMP	1	768.00	560.12	00:00:00:13		Fixation	sakano-4-recording.avi
1924945546	SMP	1	760.25	559.12	00:00:00:14		Saccade	sakano-4-recording.avi
1924979065	SMP	1	694.59	481.57	00:00:00:14		Saccade	sakano-4-recording.avi
1925012017	SMP	1	691.68	476.00	00:00:00:15		Fixation	sakano-4-recording.avi
1925045627	SMP	1	687.57	477.26	00:00:00:16		Fixation	sakano-4-recording.avi
1925078693	SMP	1	685.70	483.05	00:00:00:17		Fixation	sakano-4-recording.avi
1925112136	SMP	1	682.33	482.09	00:00:00:17		Fixation	sakano-4-recording.avi
1925145432	SMP	1	678.78	486.42	00:00:00:19		Saccade	sakano-4-recording.avi
1925179161	SMP	1	571.51	447.11	00:00:00:20		Saccade	sakano-4-recording.avi
1925211988	SMP	1	552.77	446.67	00:00:00:20		Fixation	sakano-4-recording.avi
1925244825	SMP	1	551.22	450.79	00:00:00:21		Fixation	sakano-4-recording.avi
1925278155	SMP	1	551.63	454.36	00:00:00:22		Fixation	sakano-4-recording.avi
1925311464	SMP	1	549.28	458.53	00:00:00:22		Fixation	sakano-4-recording.avi
1925344667	SMP	1	547.49	462.76	00:00:00:23		Fixation	sakano-4-recording.avi
1925382293	SMP	1	550.90	466.72	00:00:00:23		Saccade	sakano-4-recording.avi
1925421790	SMP	1	556.06	466.52	00:00:00:23		Saccade	sakano-4-recording.avi
1925478315	SMP	1	710.18	551.65	00:00:01:02		Saccade	sakano-4-recording.avi
