## [BeGaze]
## Converted from:	D:\Recorded Data\kitano_eng-[3ed415b0-089b-44d4-b099-2b84f43e6f17]\kitano_eng-10-recording.idf
## Date:	13.11.2012 16:47:55
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	29557
## Reversed:	none
## [Run]
## Subject:	kitano_eng (9)
## Description:	Run010
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info	Stimulus
5761910540	SMP	1	744.82	720.51	00:00:00:00		Fixation	kitano_eng-10-recording.avi
5761943060	SMP	1	744.37	719.10	00:00:00:01		Fixation	kitano_eng-10-recording.avi
5761976856	SMP	1	745.40	720.18	00:00:00:02		Fixation	kitano_eng-10-recording.avi
5762011490	SMP	1	745.55	722.19	00:00:00:03		Fixation	kitano_eng-10-recording.avi
5762043930	SMP	1	746.09	719.52	00:00:00:04		Fixation	kitano_eng-10-recording.avi
5762109240	SMP	1	742.86	704.51	00:00:00:05		Fixation	kitano_eng-10-recording.avi
5762143093	SMP	1	744.00	697.43	00:00:00:05		Blink	kitano_eng-10-recording.avi
5762176358	SMP	1	744.48	689.82	00:00:00:06		Blink	kitano_eng-10-recording.avi
5762209375	SMP	1	743.53	683.47	00:00:00:08		Blink	kitano_eng-10-recording.avi
5762244058	SMP	1	732.35	701.23	00:00:00:08		Blink	kitano_eng-10-recording.avi
5762276146	SMP	1	0.00	0.00	00:00:00:09		Blink	kitano_eng-10-recording.avi
5762309095	SMP	1	0.00	0.00	00:00:00:10		Blink	kitano_eng-10-recording.avi
5762342419	SMP	1	0.00	0.00	00:00:00:11		Blink	kitano_eng-10-recording.avi
