## [BeGaze]
## Converted from:	U:\eyedata\okada_kawaeng-[d2303fc7-b9eb-4516-9e37-db04a5838b3d]\okada_kawaeng-25-recording.idf
## Date:	13.11.2012 16:47:55
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	10976
## Reversed:	none
## [Run]
## Subject:	okada_kawaeng (3)
## Description:	Run4
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info	Stimulus
10298162990	SMP	1	748.14	635.82	00:00:00:00		Blink	okada_kawaeng-25-recording.avi
10298196704	SMP	1	925.79	1307.46	00:00:00:00		Blink	okada_kawaeng-25-recording.avi
10298229429	SMP	1	759.36	517.18	00:00:00:01		Blink	okada_kawaeng-25-recording.avi
10298262846	SMP	1	763.88	420.83	00:00:00:02		Blink	okada_kawaeng-25-recording.avi
10298296418	SMP	1	982.23	1300.31	00:00:00:03		Blink	okada_kawaeng-25-recording.avi
10298329317	SMP	1	790.09	580.66	00:00:00:04		Blink	okada_kawaeng-25-recording.avi
10298363185	SMP	1	791.54	615.95	00:00:00:05		Blink	okada_kawaeng-25-recording.avi
10298396872	SMP	1	787.82	633.27	00:00:00:06		Blink	okada_kawaeng-25-recording.avi
10298430591	SMP	1	786.88	642.58	00:00:00:06		Blink	okada_kawaeng-25-recording.avi
10298462993	SMP	1	784.76	647.47	00:00:00:07		Saccade	okada_kawaeng-25-recording.avi
10298496325	SMP	1	775.96	644.78	00:00:00:08		Saccade	okada_kawaeng-25-recording.avi
10298530806	SMP	1	768.76	644.19	00:00:00:09		Fixation	okada_kawaeng-25-recording.avi
10298563124	SMP	1	764.70	645.21	00:00:00:09		Fixation	okada_kawaeng-25-recording.avi
10298595251	SMP	1	757.98	644.63	00:00:00:10		Fixation	okada_kawaeng-25-recording.avi
10298628784	SMP	1	756.37	650.20	00:00:00:11		Saccade	okada_kawaeng-25-recording.avi
10298663040	SMP	1	758.08	665.13	00:00:00:12		Saccade	okada_kawaeng-25-recording.avi
10298695509	SMP	1	759.48	676.44	00:00:00:12		Fixation	okada_kawaeng-25-recording.avi
10298728655	SMP	1	757.99	684.63	00:00:00:14		Fixation	okada_kawaeng-25-recording.avi
10298764867	SMP	1	752.21	691.31	00:00:00:15		Saccade	okada_kawaeng-25-recording.avi
10298795858	SMP	1	740.26	696.43	00:00:00:15		Saccade	okada_kawaeng-25-recording.avi
10298828310	SMP	1	729.42	695.94	00:00:00:16		Saccade	okada_kawaeng-25-recording.avi
10298861563	SMP	1	703.05	739.36	00:00:00:17		Saccade	okada_kawaeng-25-recording.avi
10298894873	SMP	1	702.60	735.52	00:00:00:18		Fixation	okada_kawaeng-25-recording.avi
10298928259	SMP	1	702.53	730.53	00:00:00:18		Fixation	okada_kawaeng-25-recording.avi
10298961632	SMP	1	703.70	724.68	00:00:00:19		Fixation	okada_kawaeng-25-recording.avi
10298997057	SMP	1	704.80	719.73	00:00:00:20		Saccade	okada_kawaeng-25-recording.avi
10299028012	SMP	1	688.86	720.17	00:00:00:20		Saccade	okada_kawaeng-25-recording.avi
10299061229	SMP	1	687.27	710.47	00:00:00:21		Fixation	okada_kawaeng-25-recording.avi
10299094446	SMP	1	682.86	703.63	00:00:00:22		Fixation	okada_kawaeng-25-recording.avi
10299128041	SMP	1	676.95	694.95	00:00:00:23		Fixation	okada_kawaeng-25-recording.avi
10299161340	SMP	1	670.70	690.01	00:00:01:00		Fixation	okada_kawaeng-25-recording.avi
10299194404	SMP	1	667.55	685.59	00:00:01:01		Fixation	okada_kawaeng-25-recording.avi
10299228681	SMP	1	663.74	694.50	00:00:01:02		Fixation	okada_kawaeng-25-recording.avi
10299261693	SMP	1	660.54	692.90	00:00:01:02		Fixation	okada_kawaeng-25-recording.avi
10299294284	SMP	1	660.02	688.15	00:00:01:03		Fixation	okada_kawaeng-25-recording.avi
