## [BeGaze]
## Converted from:	\\disk001\impdatadoc\eyedata\kawaichi-[c14cb7d6-0575-4664-8838-9560be4dcfb7]\kawaichi-14-recording.idf
## Date:	13.11.2012 16:47:55
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	8335
## Reversed:	none
## [Run]
## Subject:	kawaich (13)
## Description:	Run14
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info	Stimulus
10466421836	SMP	1	626.23	641.95	00:00:00:00		Fixation	kawaichi-14-recording.avi
10466455573	SMP	1	631.34	648.04	00:00:00:01		Fixation	kawaichi-14-recording.avi
10466488647	SMP	1	638.27	656.76	00:00:00:02		Fixation	kawaichi-14-recording.avi
10466522228	SMP	1	644.45	662.41	00:00:00:03		Saccade	kawaichi-14-recording.avi
10466554763	SMP	1	696.19	476.52	00:00:00:03		Saccade	kawaichi-14-recording.avi
10466587857	SMP	1	705.98	411.41	00:00:00:04		Fixation	kawaichi-14-recording.avi
10466621109	SMP	1	703.86	421.78	00:00:00:05		Fixation	kawaichi-14-recording.avi
10466655041	SMP	1	700.47	429.34	00:00:00:06		Fixation	kawaichi-14-recording.avi
10466687364	SMP	1	696.60	437.56	00:00:00:06		Fixation	kawaichi-14-recording.avi
10466721114	SMP	1	693.22	446.06	00:00:00:07		Fixation	kawaichi-14-recording.avi
10466754319	SMP	1	689.97	455.76	00:00:00:08		Fixation	kawaichi-14-recording.avi
10466787460	SMP	1	683.76	466.05	00:00:00:09		Fixation	kawaichi-14-recording.avi
10466820718	SMP	1	679.06	471.42	00:00:00:09		Fixation	kawaichi-14-recording.avi
10466854153	SMP	1	607.39	441.59	00:00:00:10		Saccade	kawaichi-14-recording.avi
10466887375	SMP	1	494.40	414.88	00:00:00:11		Saccade	kawaichi-14-recording.avi
10466921008	SMP	1	448.17	402.38	00:00:00:12		Fixation	kawaichi-14-recording.avi
10466953943	SMP	1	458.14	388.98	00:00:00:13		Fixation	kawaichi-14-recording.avi
10466987145	SMP	1	448.28	389.75	00:00:00:13		Saccade	kawaichi-14-recording.avi
10467020964	SMP	1	405.25	410.43	00:00:00:14		Saccade	kawaichi-14-recording.avi
10467053902	SMP	1	428.44	405.91	00:00:00:15		Fixation	kawaichi-14-recording.avi
10467087040	SMP	1	457.05	406.43	00:00:00:16		Fixation	kawaichi-14-recording.avi
10467121724	SMP	1	478.27	410.97	00:00:00:17		Fixation	kawaichi-14-recording.avi
10467153394	SMP	1	479.01	417.35	00:00:00:17		Fixation	kawaichi-14-recording.avi
10467187260	SMP	1	484.42	432.92	00:00:00:18		Fixation	kawaichi-14-recording.avi
10467220234	SMP	1	492.91	456.61	00:00:00:19		Fixation	kawaichi-14-recording.avi
10467253399	SMP	1	500.69	481.96	00:00:00:20		Fixation	kawaichi-14-recording.avi
10467286580	SMP	1	506.91	503.68	00:00:00:21		Fixation	kawaichi-14-recording.avi
10467320376	SMP	1	518.51	518.92	00:00:00:22		Saccade	kawaichi-14-recording.avi
10467353155	SMP	1	548.91	544.97	00:00:00:23		Saccade	kawaichi-14-recording.avi
10467386751	SMP	1	554.30	541.39	00:00:00:23		Fixation	kawaichi-14-recording.avi
10467419748	SMP	1	558.70	533.41	00:00:01:00		Fixation	kawaichi-14-recording.avi
10467452900	SMP	1	546.10	533.74	00:00:01:01		Fixation	kawaichi-14-recording.avi
10467486639	SMP	1	551.30	531.47	00:00:01:02		Fixation	kawaichi-14-recording.avi
10467519858	SMP	1	558.12	526.02	00:00:01:02		Fixation	kawaichi-14-recording.avi
10467552865	SMP	1	565.08	522.78	00:00:01:03		Fixation	kawaichi-14-recording.avi
10467585994	SMP	1	572.96	521.94	00:00:01:04		Fixation	kawaichi-14-recording.avi
10467619953	SMP	1	581.17	520.30	00:00:01:05		Fixation	kawaichi-14-recording.avi
10467652563	SMP	1	522.36	551.09	00:00:01:05		Saccade	kawaichi-14-recording.avi
10467685816	SMP	1	419.73	610.33	00:00:01:06		Saccade	kawaichi-14-recording.avi
10467719320	SMP	1	425.59	600.85	00:00:01:07		Fixation	kawaichi-14-recording.avi
10467753478	SMP	1	427.97	594.03	00:00:01:08		Fixation	kawaichi-14-recording.avi
10467786744	SMP	1	430.87	593.37	00:00:01:09		Fixation	kawaichi-14-recording.avi
10467819117	SMP	1	434.62	593.90	00:00:01:09		Fixation	kawaichi-14-recording.avi
10467852505	SMP	1	425.46	596.43	00:00:01:10		Fixation	kawaichi-14-recording.avi
10467885768	SMP	1	433.94	596.32	00:00:01:11		Fixation	kawaichi-14-recording.avi
10467918884	SMP	1	448.25	593.59	00:00:01:12		Fixation	kawaichi-14-recording.avi
10467951916	SMP	1	464.34	588.82	00:00:01:13		Fixation	kawaichi-14-recording.avi
10467985668	SMP	1	481.66	583.34	00:00:01:13		Fixation	kawaichi-14-recording.avi
10468020881	SMP	1	496.16	584.07	00:00:01:15		Fixation	kawaichi-14-recording.avi
10468052074	SMP	1	513.78	583.59	00:00:01:15		Saccade	kawaichi-14-recording.avi
10468086040	SMP	1	546.56	590.57	00:00:01:16		Saccade	kawaichi-14-recording.avi
10468118471	SMP	1	547.27	581.63	00:00:01:17		Fixation	kawaichi-14-recording.avi
10468151651	SMP	1	545.21	572.83	00:00:01:18		Fixation	kawaichi-14-recording.avi
10468184897	SMP	1	544.52	573.60	00:00:01:18		Fixation	kawaichi-14-recording.avi
10468218199	SMP	1	545.46	572.68	00:00:01:19		Saccade	kawaichi-14-recording.avi
10468251417	SMP	1	549.51	577.89	00:00:01:20		Saccade	kawaichi-14-recording.avi
