## [BeGaze]
## Converted from:	\\disk001\impdatadoc\eyedata\suzuki-[f8a8705a-ca5d-482c-9b03-6e8f84f61047]\suzuki-34-recording.idf
## Date:	13.11.2012 16:47:55
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	10713
## Reversed:	none
## [Run]
## Subject:	suzuki (10)
## Description:	Run11
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info	Stimulus
25962899549	SMP	1	668.06	79.02	00:00:00:00		Blink	suzuki-34-recording.avi
25962933278	SMP	1	613.48	649.18	00:00:00:01		Blink	suzuki-34-recording.avi
25962969916	SMP	1	616.17	654.16	00:00:00:01		Blink	suzuki-34-recording.avi
25962999415	SMP	1	617.85	651.41	00:00:00:02		Blink	suzuki-34-recording.avi
25963032830	SMP	1	618.66	637.67	00:00:00:03		Blink	suzuki-34-recording.avi
25963066158	SMP	1	616.34	621.82	00:00:00:04		Blink	suzuki-34-recording.avi
25963132335	SMP	1	609.13	596.75	00:00:00:05		Fixation	suzuki-34-recording.avi
25963165898	SMP	1	605.70	592.63	00:00:00:06		Fixation	suzuki-34-recording.avi
25963198788	SMP	1	600.40	600.63	00:00:00:07		Fixation	suzuki-34-recording.avi
25963232720	SMP	1	597.45	608.57	00:00:00:08		Fixation	suzuki-34-recording.avi
25963265743	SMP	1	596.97	620.88	00:00:00:09		Fixation	suzuki-34-recording.avi
25963299100	SMP	1	596.65	635.81	00:00:00:10		Saccade	suzuki-34-recording.avi
25963332770	SMP	1	664.94	578.48	00:00:00:10		Saccade	suzuki-34-recording.avi
25963365189	SMP	1	686.34	587.94	00:00:00:11		Saccade	suzuki-34-recording.avi
25963398839	SMP	1	688.97	609.07	00:00:00:11		Fixation	suzuki-34-recording.avi
25963431935	SMP	1	693.96	627.62	00:00:00:12		Fixation	suzuki-34-recording.avi
25963465260	SMP	1	693.61	647.01	00:00:00:13		Fixation	suzuki-34-recording.avi
25963498385	SMP	1	694.85	661.33	00:00:00:14		Fixation	suzuki-34-recording.avi
25963532233	SMP	1	687.22	674.00	00:00:00:15		Saccade	suzuki-34-recording.avi
25963565124	SMP	1	624.28	707.33	00:00:00:16		Saccade	suzuki-34-recording.avi
25963598275	SMP	1	613.77	706.99	00:00:00:16		Fixation	suzuki-34-recording.avi
25963631830	SMP	1	609.34	705.54	00:00:00:18		Fixation	suzuki-34-recording.avi
25963664952	SMP	1	602.64	706.45	00:00:00:18		Fixation	suzuki-34-recording.avi
25963698157	SMP	1	595.78	706.27	00:00:00:19		Fixation	suzuki-34-recording.avi
25963733109	SMP	1	589.96	705.97	00:00:00:20		Saccade	suzuki-34-recording.avi
25963765209	SMP	1	517.72	710.07	00:00:00:21		Saccade	suzuki-34-recording.avi
25963800747	SMP	1	484.83	711.25	00:00:00:22		Fixation	suzuki-34-recording.avi
25963832355	SMP	1	489.17	711.70	00:00:00:22		Fixation	suzuki-34-recording.avi
25963864839	SMP	1	494.36	710.62	00:00:00:23		Fixation	suzuki-34-recording.avi
25963897988	SMP	1	497.65	712.29	00:00:01:00		Saccade	suzuki-34-recording.avi
25963931289	SMP	1	465.36	724.89	00:00:01:00		Saccade	suzuki-34-recording.avi
25963964785	SMP	1	471.06	723.67	00:00:01:01		Saccade	suzuki-34-recording.avi
25963997623	SMP	1	477.54	718.91	00:00:01:02		Fixation	suzuki-34-recording.avi
25964031140	SMP	1	478.89	715.92	00:00:01:03		Fixation	suzuki-34-recording.avi
25964064568	SMP	1	477.41	712.95	00:00:01:04		Fixation	suzuki-34-recording.avi
25964097420	SMP	1	478.30	706.42	00:00:01:05		Saccade	suzuki-34-recording.avi
25964130938	SMP	1	545.15	680.93	00:00:01:06		Saccade	suzuki-34-recording.avi
25964163878	SMP	1	602.25	661.44	00:00:01:06		Fixation	suzuki-34-recording.avi
25964197291	SMP	1	600.61	656.83	00:00:01:07		Fixation	suzuki-34-recording.avi
25964230634	SMP	1	602.83	653.98	00:00:01:07		Fixation	suzuki-34-recording.avi
25964263751	SMP	1	605.15	650.48	00:00:01:08		Fixation	suzuki-34-recording.avi
25964296903	SMP	1	605.90	647.90	00:00:01:09		Fixation	suzuki-34-recording.avi
25964336612	SMP	1	609.58	645.22	00:00:01:10		Saccade	suzuki-34-recording.avi
25964364753	SMP	1	628.93	642.49	00:00:01:11		Saccade	suzuki-34-recording.avi
25964398426	SMP	1	631.06	639.84	00:00:01:12		Fixation	suzuki-34-recording.avi
25964431868	SMP	1	633.68	636.62	00:00:01:13		Fixation	suzuki-34-recording.avi
25964464676	SMP	1	637.30	637.24	00:00:01:13		Fixation	suzuki-34-recording.avi
25964496899	SMP	1	639.94	636.87	00:00:01:14		Fixation	suzuki-34-recording.avi
25964530104	SMP	1	630.67	639.52	00:00:01:15		Saccade	suzuki-34-recording.avi
25964563652	SMP	1	507.74	671.09	00:00:01:16		Saccade	suzuki-34-recording.avi
25964596502	SMP	1	504.21	674.41	00:00:01:16		Fixation	suzuki-34-recording.avi
25964629789	SMP	1	505.87	671.09	00:00:01:17		Fixation	suzuki-34-recording.avi
25964663203	SMP	1	507.73	670.12	00:00:01:18		Fixation	suzuki-34-recording.avi
25964696768	SMP	1	502.74	672.71	00:00:01:19		Saccade	suzuki-34-recording.avi
25964729674	SMP	1	485.57	683.36	00:00:01:20		Saccade	suzuki-34-recording.avi
25964762961	SMP	1	489.27	683.29	00:00:01:20		Saccade	suzuki-34-recording.avi
