## [BeGaze]
## Converted from:	\\disk001\impdatadoc\eyedata\suzuki-[f8a8705a-ca5d-482c-9b03-6e8f84f61047]\suzuki-29-recording.idf
## Date:	13.11.2012 16:47:55
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	8925
## Reversed:	none
## [Run]
## Subject:	suzuki (5)
## Description:	Run6
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info	Stimulus
23736609802	SMP	1	707.10	674.42	00:00:00:00		Fixation	suzuki-29-recording.avi
23736643469	SMP	1	704.79	669.99	00:00:00:01		Fixation	suzuki-29-recording.avi
23736676472	SMP	1	709.52	664.84	00:00:00:02		Fixation	suzuki-29-recording.avi
23736710405	SMP	1	706.12	651.61	00:00:00:03		Fixation	suzuki-29-recording.avi
23736744322	SMP	1	704.59	629.75	00:00:00:04		Fixation	suzuki-29-recording.avi
23736776871	SMP	1	702.96	608.12	00:00:00:04		Saccade	suzuki-29-recording.avi
23736809604	SMP	1	689.52	581.52	00:00:00:05		Saccade	suzuki-29-recording.avi
23736842930	SMP	1	689.18	563.88	00:00:00:06		Fixation	suzuki-29-recording.avi
23736876307	SMP	1	683.73	552.15	00:00:00:07		Fixation	suzuki-29-recording.avi
23736909768	SMP	1	680.29	552.42	00:00:00:08		Fixation	suzuki-29-recording.avi
23736942895	SMP	1	683.35	557.28	00:00:00:08		Fixation	suzuki-29-recording.avi
23736976154	SMP	1	673.82	576.36	00:00:00:09		Saccade	suzuki-29-recording.avi
23737009533	SMP	1	668.76	608.61	00:00:00:10		Saccade	suzuki-29-recording.avi
23737042919	SMP	1	718.92	609.71	00:00:00:11		Saccade	suzuki-29-recording.avi
23737076009	SMP	1	712.66	622.55	00:00:00:12		Fixation	suzuki-29-recording.avi
23737109180	SMP	1	708.73	635.70	00:00:00:13		Fixation	suzuki-29-recording.avi
23737142732	SMP	1	703.02	656.28	00:00:00:13		Fixation	suzuki-29-recording.avi
23737175357	SMP	1	696.78	677.69	00:00:00:14		Fixation	suzuki-29-recording.avi
23737208807	SMP	1	627.71	703.59	00:00:00:15		Saccade	suzuki-29-recording.avi
23737242125	SMP	1	554.37	724.50	00:00:00:16		Saccade	suzuki-29-recording.avi
23737275592	SMP	1	563.90	735.34	00:00:00:16		Fixation	suzuki-29-recording.avi
23737309417	SMP	1	570.46	741.17	00:00:00:17		Fixation	suzuki-29-recording.avi
23737343000	SMP	1	569.08	745.18	00:00:00:18		Saccade	suzuki-29-recording.avi
23737375295	SMP	1	514.82	746.48	00:00:00:19		Saccade	suzuki-29-recording.avi
