## [BeGaze]
## Converted from:	U:\eyedata\ishimaru_Eng_kawa-[19f29ad3-705a-4368-927e-a2fef684f663]\ishimaru_Eng_kawa-30-recording.idf
## Date:	13.11.2012 16:47:55
## Version:	BeGaze 3.2.28
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	15358
## Reversed:	none
## [Run]
## Subject:	ishimaru_Eng_kawa (9)
## Description:	Run10
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info	Stimulus
15864586455	SMP	1	1005.97	715.06	00:00:00:00		Saccade	ishimuaru_eng_kawa-30-recording.avi
15864647898	SMP	1	1012.81	726.55	00:00:00:01		Saccade	ishimuaru_eng_kawa-30-recording.avi
15864681560	SMP	1	1017.28	732.04	00:00:00:02		Saccade	ishimuaru_eng_kawa-30-recording.avi
15864747540	SMP	1	974.84	721.95	00:00:00:03		-	ishimuaru_eng_kawa-30-recording.avi
15864781850	SMP	1	0.00	0.00	00:00:00:04		-	ishimuaru_eng_kawa-30-recording.avi
15864814036	SMP	1	0.00	0.00	00:00:00:05		-	ishimuaru_eng_kawa-30-recording.avi
15864847577	SMP	1	0.00	0.00	00:00:00:06		-	ishimuaru_eng_kawa-30-recording.avi
15864880884	SMP	1	0.00	0.00	00:00:00:07		-	ishimuaru_eng_kawa-30-recording.avi
15864914469	SMP	1	0.00	0.00	00:00:00:08		-	ishimuaru_eng_kawa-30-recording.avi
15864947437	SMP	1	0.00	0.00	00:00:00:08		-	ishimuaru_eng_kawa-30-recording.avi
15865013827	SMP	1	0.00	0.00	00:00:00:10		-	ishimuaru_eng_kawa-30-recording.avi
15865047082	SMP	1	0.00	0.00	00:00:00:11		-	ishimuaru_eng_kawa-30-recording.avi
15865080446	SMP	1	0.00	0.00	00:00:00:11		-	ishimuaru_eng_kawa-30-recording.avi
15865114133	SMP	1	0.00	0.00	00:00:00:12		-	ishimuaru_eng_kawa-30-recording.avi
15865147523	SMP	1	0.00	0.00	00:00:00:13		-	ishimuaru_eng_kawa-30-recording.avi
15865180640	SMP	1	0.00	0.00	00:00:00:13		-	ishimuaru_eng_kawa-30-recording.avi
15865213673	SMP	1	0.00	0.00	00:00:00:14		-	ishimuaru_eng_kawa-30-recording.avi
15865246682	SMP	1	0.00	0.00	00:00:00:15		-	ishimuaru_eng_kawa-30-recording.avi
15865280001	SMP	1	0.00	0.00	00:00:00:16		-	ishimuaru_eng_kawa-30-recording.avi
15865313367	SMP	1	0.00	0.00	00:00:00:17		-	ishimuaru_eng_kawa-30-recording.avi
15865347176	SMP	1	0.00	0.00	00:00:00:18		-	ishimuaru_eng_kawa-30-recording.avi
15865380738	SMP	1	678.45	589.93	00:00:00:19		-	ishimuaru_eng_kawa-30-recording.avi
15865413235	SMP	1	674.61	584.73	00:00:00:20		-	ishimuaru_eng_kawa-30-recording.avi
15865446726	SMP	1	0.00	0.00	00:00:00:20		-	ishimuaru_eng_kawa-30-recording.avi
15865479712	SMP	1	0.00	0.00	00:00:00:21		-	ishimuaru_eng_kawa-30-recording.avi
15865513022	SMP	1	0.00	0.00	00:00:00:22		-	ishimuaru_eng_kawa-30-recording.avi
15865546316	SMP	1	0.00	0.00	00:00:00:23		-	ishimuaru_eng_kawa-30-recording.avi
15865580212	SMP	1	0.00	0.00	00:00:00:23		-	ishimuaru_eng_kawa-30-recording.avi
15865612759	SMP	1	1754.32	1632.99	00:00:01:00		-	ishimuaru_eng_kawa-30-recording.avi
15865646093	SMP	1	571.75	667.81	00:00:01:01		-	ishimuaru_eng_kawa-30-recording.avi
15865679603	SMP	1	576.36	631.60	00:00:01:02		Fixation	ishimuaru_eng_kawa-30-recording.avi
15865713062	SMP	1	582.08	637.26	00:00:01:03		Fixation	ishimuaru_eng_kawa-30-recording.avi
15865745908	SMP	1	586.32	646.91	00:00:01:03		Fixation	ishimuaru_eng_kawa-30-recording.avi
15865779215	SMP	1	584.97	650.87	00:00:01:04		Fixation	ishimuaru_eng_kawa-30-recording.avi
15865812857	SMP	1	580.75	653.52	00:00:01:05		Fixation	ishimuaru_eng_kawa-30-recording.avi
15865845781	SMP	1	572.94	661.88	00:00:01:06		Saccade	ishimuaru_eng_kawa-30-recording.avi
15865879355	SMP	1	835.35	599.57	00:00:01:07		Saccade	ishimuaru_eng_kawa-30-recording.avi
15865912429	SMP	1	824.86	594.98	00:00:01:07		Saccade	ishimuaru_eng_kawa-30-recording.avi
15865945996	SMP	1	803.05	604.19	00:00:01:08		Fixation	ishimuaru_eng_kawa-30-recording.avi
15865980038	SMP	1	787.53	603.41	00:00:01:09		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866012344	SMP	1	775.67	596.77	00:00:01:09		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866045394	SMP	1	764.45	589.18	00:00:01:10		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866078916	SMP	1	758.75	588.61	00:00:01:11		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866111960	SMP	1	754.62	584.02	00:00:01:12		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866145353	SMP	1	754.46	588.56	00:00:01:13		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866179056	SMP	1	751.05	596.37	00:00:01:14		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866211800	SMP	1	747.56	606.41	00:00:01:15		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866244984	SMP	1	746.37	618.92	00:00:01:15		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866278128	SMP	1	748.89	629.06	00:00:01:16		Saccade	ishimuaru_eng_kawa-30-recording.avi
15866311568	SMP	1	756.35	639.43	00:00:01:17		Saccade	ishimuaru_eng_kawa-30-recording.avi
15866345467	SMP	1	763.63	643.18	00:00:01:18		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866378201	SMP	1	773.31	647.90	00:00:01:19		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866411348	SMP	1	784.48	647.84	00:00:01:19		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866444510	SMP	1	794.58	652.84	00:00:01:20		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866477945	SMP	1	799.34	654.71	00:00:01:21		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866511334	SMP	1	804.27	662.90	00:00:01:22		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866545351	SMP	1	807.43	667.07	00:00:01:23		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866577796	SMP	1	809.39	669.87	00:00:01:23		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866611106	SMP	1	809.69	677.48	00:00:02:00		Saccade	ishimuaru_eng_kawa-30-recording.avi
15866644730	SMP	1	815.12	687.30	00:00:02:01		Saccade	ishimuaru_eng_kawa-30-recording.avi
15866677547	SMP	1	816.73	693.56	00:00:02:02		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866710898	SMP	1	816.66	695.68	00:00:02:03		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866744773	SMP	1	816.89	697.74	00:00:02:03		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866777445	SMP	1	814.90	698.00	00:00:02:04		Fixation	ishimuaru_eng_kawa-30-recording.avi
15866810501	SMP	1	812.06	700.16	00:00:02:05		Fixation	ishimuaru_eng_kawa-30-recording.avi
